%time,field
1559775765685060024,522.593235447
1559775765685610055,522.592457023
1559775765687663078,522.585126094
1559775765689136981,522.587245852
1559775765691621065,522.572139855
1559775765693288087,522.578134682
1559775765695319890,522.597276079
1559775765697309017,522.602382493
1559775765699064970,522.623547233
1559775765701293945,522.628982888
1559775765703032970,522.632958898
1559775765705154895,522.625846114
1559775765705900907,522.624803281
1559775765707353115,522.632769936
1559775765709355115,522.609642586
1559775765711055040,522.633868925
1559775765713315010,522.634878303
1559775765715411901,522.636501973
1559775765715795040,522.634742563
1559775765717216014,522.634378505
1559775765719144105,522.622351858
1559775765721141099,522.631303567
1559775765722990036,522.627144185
1559775765725430965,522.62851067
1559775765725735902,522.627117965
1559775765727521896,522.626948039
1559775765729043006,522.630566983
1559775765731669902,522.631463574
1559775765733083009,522.627365852
1559775765735342025,522.609151221
1559775765735702991,522.608293361
1559775765736927986,522.60111579
1559775765739259004,522.606145056
1559775765741054058,522.602746326
1559775765742966890,522.62156997
1559775765745213031,522.611251251
1559775765747478961,522.612268539
1559775765749160051,522.619854168
1559775765751657962,522.628244714
1559775765753237962,522.631659631
1559775765755179882,522.63859673
1559775765755599975,522.637525126
1559775765757102966,522.640571321
1559775765759090900,522.661301264
1559775765763134002,522.670365659
1559775765765367031,522.672254539
1559775765765909910,522.672714353
1559775765767298936,522.671027452
1559775765769226074,522.67668551
1559775765771555900,522.654248882
1559775765774540901,522.649369118
1559775765776771068,522.64468635
1559775765778088092,522.644669065
1559775765779201984,522.661850152
1559775765780400991,522.667585232
1559775765781930923,522.648246454
1559775765786261081,522.658050403
1559775765787928104,522.656542064
1559775765789658069,522.663828881
1559775765791399002,522.662126926
1559775765793265104,522.656760482
1559775765795239925,522.657861993
1559775765795857906,522.651340781
1559775765797439098,522.653653761
1559775765799648046,522.645744287
1559775765803997039,522.651203605
1559775765805556058,522.645610992
1559775765806086063,522.644416873
1559775765807086944,522.65456818
1559775765808959007,522.656707272
1559775765811103105,522.652111616
1559775765813225984,522.639648741
1559775765815342903,522.640102275
1559775765815829992,522.649647226
1559775765817229986,522.647986177
1559775765819149971,522.634956857
1559775765821573972,522.645952521
1559775765823122024,522.636777719
1559775765825644969,522.637081735
1559775765825891971,522.627354008
1559775765827191114,522.622509525
1559775765829246997,522.625879315
1559775765831873893,522.640786401
1559775765833229064,522.639297328
1559775765835270881,522.65006397
1559775765837130069,522.633024114
1559775765839133977,522.632275854
1559775765841237068,522.623635242
1559775765843219995,522.626421237
1559775765845040082,522.625292339
1559775765845582008,522.62426491
1559775765847042083,522.62319506
1559775765849107980,522.61872799
1559775765851236104,522.618081382
1559775765855500936,522.609714879
1559775765856072902,522.608790208
1559775765857172966,522.603987786
1559775765859745979,522.603365741
1559775765861289024,522.602829839
1559775765864155054,522.598294254
1559775765865479946,522.597445023
1559775765865850925,522.593022018
1559775765867170095,522.596557677
1559775765869251012,522.596090064
1559775765871105909,522.60333908
1559775765873488903,522.618328699
1559775765876287937,522.617904963
1559775765877492904,522.628780418
1559775765879313945,522.623283626
1559775765881426095,522.622253883
1559775765882973909,522.605151398
1559775765885658979,522.592421124
1559775765887093067,522.580222632
1559775765889389038,522.571927595
1559775765891465902,522.571744897
1559775765893501996,522.583709051
1559775765895889997,522.57509772
1559775765897336959,522.571170295
1559775765899246931,522.571411953
1559775765901254892,522.567709199
1559775765902893066,522.568031489
1559775765905380964,522.571777002
1559775765906805992,522.575808744
1559775765909567117,522.583271756
1559775765911199092,522.586962061
1559775765912949085,522.59799274
1559775765915008068,522.589993297
1559775765915642023,522.589227399
1559775765917350053,522.567072818
1559775765919003009,522.556530083
1559775765921247005,522.560132546
1559775765922822952,522.560592511
1559775765925874948,522.553153528
1559775765927774906,522.553807294
1559775765929368972,522.539106173
1559775765931282997,522.540145487
1559775765933445930,522.521922904
1559775765935702085,522.519500021
1559775765937489032,522.509738884
1559775765941396951,522.493531324
1559775765943072080,522.507828024
1559775765945676088,522.5088436
1559775765947093009,522.510986287
1559775765949491024,522.508003827
1559775765951090097,522.506263889
1559775765953413009,522.507369135
1559775765955073118,522.494044406
1559775765955533027,522.493907972
1559775765957302093,522.481231601
1559775765959284067,522.465335907
1559775765961441040,522.459378901
1559775765963424921,522.455341147
1559775765965080022,522.461010012
1559775765965425968,522.461091596
1559775765967219114,522.475631448
1559775765969376087,522.473454449
1559775765970854997,522.476569999
1559775765973231077,522.504643122
1559775765974978923,522.50692604
1559775765975538015,522.506663276
1559775765977305889,522.523379378
1559775765980274915,522.524397307
1559775765981391906,522.526102419
1559775765982888936,522.516883078
1559775765985348939,522.525310923
1559775765987200021,522.526991989
1559775765989290952,522.520642731
1559775765991843938,522.518060717
1559775765993438005,522.531035238
1559775765995584964,522.529440893
1559775765997492074,522.522784221
1559775766001478910,522.531397562
1559775766002969980,522.529114789
1559775766005484104,522.543021482
1559775766007500886,522.532218132
1559775766009588956,522.529453808
1559775766010864973,522.527284787
1559775766013751983,522.532884421
1559775766014972925,522.542725647
1559775766015316963,522.542121444
1559775766017354011,522.555449141
1559775766018923997,522.548542407
1559775766021373033,522.557672838
1559775766022958993,522.55868711
1559775766025640964,522.555600336
1559775766027286052,522.58423967
1559775766030194997,522.596678267
1559775766031452894,522.60100295
1559775766033363103,522.596706439
1559775766034990072,522.604310439
1559775766035655975,522.603313074
1559775766037437915,522.599097682
1559775766039226055,522.610107383
1559775766041268110,522.625411822
1559775766042844057,522.613118366
1559775766044806957,522.616193076
1559775766045432090,522.615126774
1559775766047295093,522.62530621
1559775766049335956,522.636209074
1559775766055025100,522.629825863
1559775766057849884,522.630525827
1559775766059534072,522.625684165
1559775766061348915,522.637778348
1559775766062560081,522.623552357
1559775766063358068,522.638575171
1559775766065603971,522.64190482
1559775766066338062,522.640676319
1559775766069587945,522.652140816
1559775766070472002,522.653983035
1559775766071497917,522.655749801
1559775766073527097,522.658640067
1559775766074944019,522.679996112
1559775766075422048,522.678522624
1559775766077541112,522.663968137
1559775766079212903,522.653883909
1559775766081470012,522.637357282
1559775766083179950,522.624251979
1559775766085427045,522.623613993
1559775766085958957,522.622553411
1559775766086935043,522.613715545
1559775766089380025,522.617025187
1559775766091871976,522.597075005
1559775766093754053,522.584999513
1559775766095451116,522.577034242
1559775766095841884,522.576261021
1559775766097444057,522.580029067
1559775766099293947,522.579922256
1559775766100929021,522.572462509
1559775766103077888,522.572515083
1559775766105320930,522.571651868
1559775766106997966,522.56018394
1559775766109009027,522.579881553
1559775766111816883,522.59554698
1559775766113121986,522.602668709
1559775766115488052,522.602479163
1559775766117151975,522.589524387
1559775766118952035,522.589047771
1559775766121094942,522.584744174
1559775766123131990,522.600062717
1559775766125353097,522.607481238
1559775766125752925,522.606456154
1559775766127609014,522.617037367
1559775766129090070,522.608066965
1559775766131383895,522.619006103
1559775766133141994,522.613798889
1559775766135087966,522.597569402
1559775766135402917,522.596688279
1559775766139406919,522.580909613
1559775766143868923,522.560459369
1559775766145382881,522.560778226
1559775766145870923,522.560097068
1559775766147013902,522.548725041
1559775766149543046,522.548984413
1559775766150974988,522.549616467
1559775766153016090,522.534969151
1559775766155504941,522.52770397
1559775766156246900,522.527241461
1559775766157056093,522.539755496
1559775766160314083,522.524836996
1559775766161536931,522.514817309
1559775766162971019,522.516378511
1559775766165147066,522.505808095
1559775766165627956,522.505437992
1559775766166939020,522.507247661
1559775766169213056,522.515592396
1559775766171104907,522.531859084
1559775766173161029,522.517433471
1559775766176060914,522.515445879
1559775766177365064,522.504452583
1559775766179075956,522.498627087
1559775766180932044,522.485345821
1559775766183171033,522.490727442
1559775766184953927,522.485428087
1559775766185298919,522.485122286
1559775766187063932,522.457493135
1559775766189467906,522.459365635
1559775766191155910,522.458843791
1559775766193769931,522.449293697
1559775766195107936,522.437823265
1559775766195564985,522.437794707
1559775766196866035,522.42684946
1559775766199388980,522.410510771
1559775766201145887,522.437177434
1559775766202991962,522.459119246
1559775766204967975,522.469423699
1559775766205620050,522.469171957
1559775766206908941,522.479007215
1559775766209234952,522.476994416
1559775766211081027,522.468997997
1559775766213359117,522.477958907
1559775766215138912,522.469931603
1559775766215507030,522.469609678
1559775766217103004,522.479383345
1559775766219008922,522.474979498
1559775766221112966,522.469630124
1559775766223123073,522.471506385
1559775766225270032,522.455255489
1559775766225716114,522.455001711
1559775766227020025,522.469023215
1559775766229603052,522.478282973
1559775766231343984,522.49500689
1559775766235209941,522.504014612
1559775766235656976,522.503437488
1559775766237018108,522.483071591
1559775766238955974,522.482117272
1559775766240902900,522.470191757
1559775766242996931,522.461249502
1559775766245156049,522.471271284
1559775766245574951,522.470891981
1559775766247313022,522.459195151
1559775766249063014,522.440680077
1559775766251251935,522.439697332
1559775766253217935,522.461423002
1559775766255230903,522.460266272
1559775766255557060,522.459974475
1559775766257111072,522.452282438
1559775766259010076,522.441206195
1559775766261116981,522.432885473
1559775766263036966,522.426066217
1559775766265085935,522.426824633
1559775766265816926,522.426712623
1559775766267515897,522.423834341
1559775766269097089,522.43172718
1559775766271147012,522.441927069
1559775766273112058,522.442267375
1559775766274914026,522.4425923
1559775766275494098,522.442380186
1559775766279143095,522.440703538
1559775766283281087,522.446122435
1559775766285397052,522.465622757
1559775766285964965,522.465256389
1559775766287604093,522.472949319
